task_id,deadline_days,effort,impact,workload,priority_score,priority_label
23832,16,16,2,6,-0.325,Low
23840,22,8,3,2,1.263636364,Low
23843,21,13,2,1,-0.171428571,Low
23845,29,12,3,9,0.134482759,Low
23846,16,17,2,7,-0.525,Low
23847,19,15,5,2,1.078947368,Low
23848,22,11,3,1,0.663636364,Low
23851,11,14,3,2,1.427272727,Low
23856,25,6,2,6,1,Low
23861,20,8,3,1,1.4,Low
23862,18,8,2,9,1.066666667,Low
23863,24,17,1,3,-1.65,Low
23864,26,6,3,2,1.453846154,Low
23866,22,6,1,3,0.663636364,Low
23867,23,12,5,7,1.404347826,Low
23869,25,18,3,3,-0.9,Low
23872,21,5,2,5,1.428571429,Low
23874,29,15,5,6,0.534482759,Low
23875,17,15,3,3,0.264705882,Low
23881,20,15,3,2,0,Low
23882,13,15,5,5,1.807692308,Low
23883,21,17,6,8,1.028571429,Low
23884,14,10,1,6,0.642857143,Low
23885,22,19,8,8,1.563636364,Low
23887,18,16,3,6,-0.033333333,Low
23891,25,10,4,6,1.2,Low
23893,29,18,3,7,-1.065517241,Low
23897,12,15,3,7,1,Low
23898,19,13,5,8,1.478947368,Low
23903,11,12,1,1,0.827272727,Low
23904,28,8,2,7,0.471428571,Low
23906,27,17,6,7,0.711111111,Low
23908,24,6,1,3,0.55,Low
23914,27,11,5,9,1.411111111,Low
23919,19,17,2,1,-0.821052632,Low
23921,16,12,2,9,0.475,Low
23923,28,8,3,8,0.971428571,Low
23925,26,17,5,2,0.253846154,Low
23926,28,15,2,1,-0.928571429,Low
23927,29,16,6,6,0.834482759,Low
23930,24,19,9,7,1.95,Low
23934,17,18,5,7,0.664705882,Low
23936,28,14,3,4,-0.228571429,Low
23938,29,17,3,5,-0.865517241,Low
23940,13,13,3,7,1.207692308,Low
23943,22,19,2,5,-1.436363636,Low
23945,15,14,4,8,1.2,Low
23946,13,14,2,9,0.507692308,Low
23947,27,13,3,7,0.011111111,Low
23948,18,16,7,2,1.966666667,Low
23953,19,14,6,5,1.778947368,Low
23955,25,10,1,3,-0.3,Low
23960,21,9,4,5,1.628571429,Low
23961,25,19,5,5,-0.1,Low
23962,24,19,2,3,-1.55,Low
23966,22,6,3,7,1.663636364,Low
23967,14,4,1,5,1.842857143,Low
23969,26,15,6,6,1.153846154,Low
23971,15,14,5,3,1.7,Low
23972,19,10,1,5,0.078947368,Low
23976,7,18,2,1,1.685714286,Low
23980,27,14,6,6,1.311111111,Low
23985,20,13,3,7,0.4,Low
23992,28,10,4,6,1.071428571,Low
23998,17,14,1,6,-0.535294118,Low
24000,20,15,6,8,1.5,Low
24001,25,1,1,5,1.5,Low
24008,10,15,4,9,2,Low
24009,14,15,5,1,1.642857143,Low
24011,29,15,5,9,0.534482759,Low
24012,12,13,4,1,1.9,Low
24014,12,19,1,9,-0.8,Low
24016,11,19,4,4,0.927272727,Low
24017,24,9,1,2,-0.05,Low
24018,29,10,1,8,-0.465517241,Low
24019,14,13,4,8,1.542857143,Low
24021,24,15,4,4,0.25,Low
24022,24,14,3,4,-0.05,Low
24023,18,10,3,3,1.166666667,Low
24024,27,17,6,7,0.711111111,Low
24028,22,15,2,1,-0.636363636,Low
24031,12,15,1,9,0,Low
24039,24,17,2,2,-1.15,Low
24041,28,15,6,4,1.071428571,Low
24045,12,18,4,4,0.9,Low
24055,17,15,5,1,1.264705882,Low
24056,26,16,5,5,0.453846154,Low
24061,19,10,1,3,0.078947368,Low
24065,15,10,3,3,1.5,Low
24073,20,17,4,4,0.1,Low
24078,20,18,7,7,1.4,Low
24089,14,19,3,3,-0.157142857,Low
24090,26,9,2,8,0.353846154,Low
24091,22,7,4,1,1.963636364,Low
24093,25,4,2,4,1.4,Low
24094,14,14,3,6,0.842857143,Low
24097,25,11,2,4,0,Low
24098,27,14,7,6,1.811111111,Low
24100,29,13,3,8,-0.065517241,Low
24101,12,18,5,9,1.4,Low
24105,18,19,3,1,-0.633333333,Low
24106,22,19,6,6,0.563636364,Low
24107,18,19,2,8,-1.133333333,Low
24108,27,9,1,3,-0.188888889,Low
24116,21,9,1,2,0.128571429,Low
24121,22,13,6,7,1.763636364,Low
24122,29,18,6,8,0.434482759,Low
24125,15,16,5,2,1.3,Low
24127,9,19,3,2,1.033333333,Low
24130,26,18,5,1,0.053846154,Low
24131,10,18,2,2,0.4,Low
24132,28,19,4,3,-0.728571429,Low
24134,27,13,2,3,-0.488888889,Low
24135,17,19,5,4,0.464705882,Low
24138,29,2,2,2,1.634482759,Low
24140,29,7,1,6,0.134482759,Low
24141,20,19,5,5,0.2,Low
24147,18,10,2,9,0.666666667,Low
24153,29,8,3,2,0.934482759,Low
24157,14,16,5,9,1.442857143,Low
24163,24,2,1,7,1.35,Low
24164,29,9,4,8,1.234482759,Low
24169,17,17,5,1,0.864705882,Low
24170,7,15,1,8,1.785714286,Low
24183,12,12,3,2,1.6,Low
24197,21,19,8,4,1.628571429,Low
24202,15,14,1,3,-0.3,Low
24203,27,10,4,5,1.111111111,Low
24204,17,16,3,5,0.064705882,Low
24209,28,11,4,8,0.871428571,Low
24211,23,19,3,1,-0.995652174,Low
24216,29,16,1,8,-1.665517241,Low
24217,28,12,3,3,0.171428571,Low
24223,19,16,2,6,-0.621052632,Low
24226,17,17,2,9,-0.635294118,Low
24227,19,13,1,5,-0.521052632,Low
24230,23,8,3,2,1.204347826,Low
24231,29,1,2,2,1.834482759,Low
24232,20,16,5,7,0.8,Low
24234,14,12,4,8,1.742857143,Low
24236,28,10,5,9,1.571428571,Low
24239,17,17,4,9,0.364705882,Low
24242,15,16,5,7,1.3,Low
24243,8,18,3,2,1.65,Low
24245,14,15,3,6,0.642857143,Low
24250,10,12,1,3,1.1,Low
24251,18,11,2,1,0.466666667,Low
24253,15,16,1,5,-0.7,Low
24257,21,15,1,6,-1.071428571,Low
24258,22,7,4,5,1.963636364,Low
24259,16,16,4,8,0.675,Low
24260,18,18,5,7,0.566666667,Low
24262,20,4,1,2,1.2,Low
24266,13,8,1,7,1.207692308,Low
24270,24,11,4,5,1.05,Low
24272,24,12,6,6,1.85,Low
24273,10,13,1,4,0.9,Low
24281,20,12,1,9,-0.4,Low
24284,26,17,5,4,0.253846154,Low
24289,19,12,5,7,1.678947368,Low
24295,26,16,3,4,-0.546153846,Low
24296,15,17,6,1,1.6,Low
24298,12,19,5,4,1.2,Low
24303,18,7,1,9,0.766666667,Low
24305,15,13,4,6,1.4,Low
24309,22,17,7,2,1.463636364,Low
24319,27,5,1,9,0.611111111,Low
24323,19,7,2,4,1.178947368,Low
24324,29,9,2,6,0.234482759,Low
24325,20,7,3,5,1.6,Low
24327,24,16,2,4,-0.95,Low
24332,13,19,6,9,1.507692308,Low
24336,29,13,4,7,0.434482759,Low
24338,22,18,1,9,-1.736363636,Low
24340,29,13,7,7,1.934482759,Low
24342,15,14,3,3,0.7,Low
24349,22,5,1,1,0.863636364,Low
24350,22,15,6,9,1.363636364,Low
24356,29,9,4,7,1.234482759,Low
24363,12,19,6,3,1.7,Low
24369,16,15,3,8,0.375,Low
24371,13,19,2,1,-0.492307692,Low
24374,14,8,1,8,1.042857143,Low
24375,15,18,2,8,-0.6,Low
24380,17,13,3,2,0.664705882,Low
24384,11,14,4,4,1.927272727,Low
24386,18,10,1,2,0.166666667,Low
24388,15,17,5,5,1.1,Low
24389,28,17,6,6,0.671428571,Low
24392,28,8,5,3,1.971428571,Low
24395,12,19,2,3,-0.3,Low
24398,13,15,1,9,-0.192307692,Low
24399,26,11,6,1,1.953846154,Low
24402,14,6,1,2,1.442857143,Low
24403,12,13,1,3,0.4,Low
24405,28,17,7,8,1.171428571,Low
24409,27,16,6,1,0.911111111,Low
24415,17,6,1,5,1.064705882,Low
24416,23,19,5,3,0.004347826,Low
24418,28,4,2,3,1.271428571,Low
24419,12,16,4,6,1.3,Low
24422,25,12,6,9,1.8,Low
24426,25,10,1,4,-0.3,Low
24427,19,15,3,4,0.078947368,Low
24433,28,19,4,4,-0.728571429,Low
24435,29,8,3,8,0.934482759,Low
24441,23,18,6,3,0.704347826,Low
24444,18,3,1,2,1.566666667,Low
24445,18,17,3,9,-0.233333333,Low
24446,16,6,2,3,1.675,Low
24449,14,14,4,7,1.342857143,Low
24453,21,11,5,1,1.728571429,Low
24463,13,15,3,7,0.807692308,Low
24467,28,18,8,8,1.471428571,Low
24470,17,17,5,2,0.864705882,Low
24471,26,17,3,8,-0.746153846,Low
24474,24,5,2,8,1.25,Low
24485,13,15,1,4,-0.192307692,Low
24488,13,15,1,3,-0.192307692,Low
24491,24,16,4,8,0.05,Low
24492,23,10,5,8,1.804347826,Low
24494,23,12,5,5,1.404347826,Low
24498,18,10,4,1,1.666666667,Low
24499,20,15,5,5,1,Low
24504,26,9,3,2,0.853846154,Low
24506,29,16,6,9,0.834482759,Low
24507,28,11,6,6,1.871428571,Low
24508,26,13,3,9,0.053846154,Low
24511,22,19,3,7,-0.936363636,Low
24513,25,13,5,5,1.1,Low
24515,23,9,2,4,0.504347826,Low
24520,28,18,8,5,1.471428571,Low
24521,28,3,1,9,0.971428571,Low
24523,26,17,2,4,-1.246153846,Low
24527,25,14,6,2,1.4,Low
24529,24,16,1,9,-1.45,Low
24544,16,19,1,9,-1.425,Low
24546,17,12,2,4,0.364705882,Low
24549,10,12,2,2,1.6,Low
24553,22,11,2,6,0.163636364,Low
24554,7,16,1,1,1.585714286,Low
24555,18,4,1,9,1.366666667,Low
24559,16,15,1,5,-0.625,Low
24560,12,18,2,9,-0.1,Low
24567,11,18,5,8,1.627272727,Low
24570,25,17,8,4,1.8,Low
24572,22,13,3,2,0.263636364,Low
24573,19,5,2,6,1.578947368,Low
24574,19,9,4,8,1.778947368,Low
24577,11,14,3,2,1.427272727,Low
24579,28,12,2,7,-0.328571429,Low
24586,13,11,3,4,1.607692308,Low
24593,15,14,3,1,0.7,Low
24594,21,1,1,7,1.728571429,Low
24596,16,16,1,3,-0.825,Low
24599,19,13,6,3,1.978947368,Low
24600,10,19,5,5,1.7,Low
24602,28,8,1,8,-0.028571429,Low
24603,17,12,3,7,0.864705882,Low
24604,26,10,4,6,1.153846154,Low
24605,17,15,4,9,0.764705882,Low
24606,19,18,1,8,-1.521052632,Low
24614,28,12,3,2,0.171428571,Low
24615,28,17,4,1,-0.328571429,Low
24621,14,15,2,1,0.142857143,Low
24622,25,19,2,8,-1.6,Low
24626,24,7,2,4,0.85,Low
24632,21,17,2,3,-0.971428571,Low
24633,7,15,1,3,1.785714286,Low
24635,28,16,4,4,-0.128571429,Low
24637,25,7,4,3,1.8,Low
24640,15,18,4,9,0.4,Low
24643,29,11,1,8,-0.665517241,Low
24644,16,16,2,3,-0.325,Low
24647,12,16,5,6,1.8,Low
24648,26,14,7,9,1.853846154,Low
24649,28,17,6,2,0.671428571,Low
24650,16,13,5,7,1.775,Low
24651,22,14,3,2,0.063636364,Low
24654,29,19,8,1,1.234482759,Low
24658,27,5,3,1,1.611111111,Low
24661,24,17,6,6,0.85,Low
24663,23,16,5,9,0.604347826,Low
24664,11,14,1,1,0.427272727,Low
24665,18,6,3,7,1.966666667,Low
24666,11,17,2,2,0.327272727,Low
24667,11,14,1,6,0.427272727,Low
24671,13,10,2,9,1.307692308,Low
24673,26,18,4,6,-0.446153846,Low
24674,28,18,1,4,-2.028571429,Low
24677,10,18,4,7,1.4,Low
24678,24,13,2,5,-0.35,Low
24679,26,19,7,2,0.853846154,Low
24682,11,14,3,1,1.427272727,Low
24685,18,17,2,5,-0.733333333,Low
24689,22,9,4,8,1.563636364,Low
24692,12,15,1,7,0,Low
24694,17,16,4,4,0.564705882,Low
24696,24,4,3,4,1.95,Low
24699,22,14,5,5,1.063636364,Low
24702,15,12,4,1,1.6,Low
24705,17,4,2,3,1.964705882,Low
24708,21,18,8,5,1.828571429,Low
24710,20,18,5,6,0.4,Low
24711,26,19,9,9,1.853846154,Low
24712,27,17,5,6,0.211111111,Low
24714,28,10,5,4,1.571428571,Low
24718,28,7,3,3,1.171428571,Low
24720,24,17,1,8,-1.65,Low
24721,29,8,5,5,1.934482759,Low
24722,25,10,2,9,0.2,Low
24725,11,13,1,9,0.627272727,Low
24727,25,12,1,9,-0.7,Low
24734,28,16,4,2,-0.128571429,Low
24738,25,6,1,1,0.5,Low
24745,28,17,3,2,-0.828571429,Low
24752,10,17,2,9,0.6,Low
24754,16,7,3,6,1.975,Low
24763,20,10,2,9,0.5,Low
24765,22,8,3,8,1.263636364,Low
24766,19,8,4,7,1.978947368,Low
24769,19,19,8,6,1.778947368,Low
24771,29,12,3,9,0.134482759,Low
24776,19,5,2,2,1.578947368,Low
24778,19,18,2,2,-1.021052632,Low
24781,20,16,4,6,0.3,Low
24786,26,9,1,5,-0.146153846,Low
24787,29,12,6,4,1.634482759,Low
24789,20,9,1,3,0.2,Low
24791,13,9,2,7,1.507692308,Low
24792,26,10,3,9,0.653846154,Low
24793,10,16,4,6,1.8,Low
24796,14,17,4,2,0.742857143,Low
24798,25,5,1,9,0.7,Low
24800,21,19,1,1,-1.871428571,Low
24801,19,14,2,5,-0.221052632,Low
24804,21,11,2,8,0.228571429,Low
24805,19,3,2,7,1.978947368,Low
24806,20,5,2,6,1.5,Low
24810,12,8,1,9,1.4,Low
24812,19,12,2,9,0.178947368,Low
24813,16,13,4,5,1.275,Low
24816,19,19,2,7,-1.221052632,Low
24817,25,17,1,3,-1.7,Low
24819,26,13,4,3,0.553846154,Low
24820,22,19,8,1,1.563636364,Low
24822,16,16,3,5,0.175,Low
24824,20,12,3,9,0.6,Low
24825,25,5,3,8,1.7,Low
24827,20,3,2,9,1.9,Low
24828,22,11,5,8,1.663636364,Low
24832,17,14,5,7,1.464705882,Low
24835,19,9,2,5,0.778947368,Low
24836,15,18,2,3,-0.6,Low
24838,25,9,5,9,1.9,Low
24840,16,19,2,4,-0.925,Low
24842,22,4,1,3,1.063636364,Low
24845,17,7,2,2,1.364705882,Low
24847,11,16,4,2,1.527272727,Low
24849,18,14,5,9,1.366666667,Low
24850,17,17,1,1,-1.135294118,Low
24851,21,15,2,1,-0.571428571,Low
24860,26,5,1,1,0.653846154,Low
24863,20,15,6,8,1.5,Low
24864,20,17,4,7,0.1,Low
24878,27,8,1,6,0.011111111,Low
24879,19,17,5,2,0.678947368,Low
24882,17,4,2,7,1.964705882,Low
24885,22,6,2,6,1.163636364,Low
24886,20,19,8,8,1.7,Low
24891,22,19,6,1,0.563636364,Low
24892,23,8,4,8,1.704347826,Low
24894,27,13,5,1,1.011111111,Low
24896,8,15,1,3,1.25,Low
24904,24,4,3,8,1.95,Low
24905,8,19,2,1,0.95,Low
24907,22,15,4,3,0.363636364,Low
24908,20,9,4,7,1.7,Low
24909,20,11,5,7,1.8,Low
24911,19,9,4,5,1.778947368,Low
24912,27,3,1,5,1.011111111,Low
24918,13,17,2,2,-0.092307692,Low
24919,10,19,5,8,1.7,Low
24921,13,10,3,9,1.807692308,Low
24923,23,16,2,2,-0.895652174,Low
24925,14,19,1,5,-1.157142857,Low
24927,14,13,2,7,0.542857143,Low
24933,21,18,2,3,-1.171428571,Low
24935,9,17,1,3,0.433333333,Low
24938,23,17,1,4,-1.595652174,Low
24939,28,7,2,2,0.671428571,Low
24940,14,11,3,6,1.442857143,Low
24941,16,9,3,3,1.575,Low
24943,15,16,4,7,0.8,Low
24944,29,9,1,1,-0.265517241,Low
24950,19,16,6,7,1.378947368,Low
24951,22,6,3,1,1.663636364,Low
24952,15,18,7,7,1.9,Low
24955,6,19,1,6,1.7,Low
24962,12,14,3,7,1.2,Low
24965,10,18,5,5,1.9,Low
24970,20,19,4,4,-0.3,Low
24972,19,7,2,9,1.178947368,Low
24973,21,17,5,9,0.528571429,Low
24976,28,16,4,5,-0.128571429,Low
24978,22,8,2,3,0.763636364,Low
24981,26,12,6,3,1.753846154,Low
24983,17,16,2,9,-0.435294118,Low
24993,22,13,5,4,1.263636364,Low
25001,26,10,1,1,-0.346153846,Low
25009,11,8,1,5,1.627272727,Low
25010,25,1,1,5,1.5,Low
25016,19,19,5,5,0.278947368,Low
25017,20,18,4,3,-0.1,Low
25020,23,2,2,8,1.904347826,Low
25026,26,2,2,8,1.753846154,Low
25031,12,18,6,6,1.9,Low
25035,22,10,5,1,1.863636364,Low
25036,17,16,4,1,0.564705882,Low
25038,26,14,5,1,0.853846154,Low
25039,21,18,5,5,0.328571429,Low
25040,27,15,5,7,0.611111111,Low
25043,25,18,7,8,1.1,Low
25045,20,12,2,6,0.1,Low
25051,27,8,2,3,0.511111111,Low
25052,21,19,1,4,-1.871428571,Low
25054,29,13,1,4,-1.065517241,Low
25056,23,15,7,8,1.804347826,Low
25060,17,16,5,1,1.064705882,Low
25061,17,14,4,7,0.964705882,Low
25062,29,19,1,7,-2.265517241,Low
25063,18,14,6,9,1.866666667,Low
25067,20,12,3,8,0.6,Low
25072,22,6,1,5,0.663636364,Low
25073,14,19,1,2,-1.157142857,Low
25078,19,16,6,9,1.378947368,Low
25082,23,8,4,7,1.704347826,Low
25086,13,17,1,2,-0.592307692,Low
25087,24,15,1,5,-1.25,Low
25088,23,8,4,5,1.704347826,Low
25089,29,16,4,9,-0.165517241,Low
25091,24,7,2,2,0.85,Low
25093,16,14,5,7,1.575,Low
25096,21,17,2,7,-0.971428571,Low
25099,27,16,2,8,-1.088888889,Low
25101,24,19,7,2,0.95,Low
25105,16,14,4,1,1.075,Low
25106,25,18,3,6,-0.9,Low
25110,18,14,1,1,-0.633333333,Low
25116,26,7,2,4,0.753846154,Low
25117,21,16,4,4,0.228571429,Low
25118,23,18,4,9,-0.295652174,Low
25120,10,19,3,6,0.7,Low
25121,14,10,2,6,1.142857143,Low
25123,10,13,1,7,0.9,Low
25129,22,15,1,9,-1.136363636,Low
25134,28,5,3,1,1.571428571,Low
25137,29,13,7,2,1.934482759,Low
25142,17,6,2,8,1.564705882,Low
25146,26,18,5,1,0.053846154,Low
25147,14,6,1,5,1.442857143,Low
25150,19,17,4,8,0.178947368,Low
25152,24,3,2,7,1.65,Low
25156,8,18,1,4,0.65,Low
25159,23,12,6,3,1.904347826,Low
25161,23,16,4,2,0.104347826,Low
25165,13,19,4,5,0.507692308,Low
25166,26,14,1,6,-1.146153846,Low
25179,11,8,1,6,1.627272727,Low
25188,24,18,6,3,0.65,Low
25191,18,16,7,1,1.966666667,Low
25196,25,15,3,4,-0.3,Low
25197,28,17,8,4,1.671428571,Low
25200,24,16,4,5,0.05,Low
25204,29,6,2,7,0.834482759,Low
25205,22,14,4,6,0.563636364,Low
25211,22,19,2,2,-1.436363636,Low
25213,28,16,8,1,1.871428571,Low
25214,17,7,1,3,0.864705882,Low
25217,19,11,3,6,0.878947368,Low
25227,18,18,7,4,1.566666667,Low
25230,28,8,4,1,1.471428571,Low
25236,11,17,1,5,-0.172727273,Low
25243,26,14,4,6,0.353846154,Low
25247,13,19,3,8,0.007692308,Low
25248,23,8,3,5,1.204347826,Low
25250,22,19,8,6,1.563636364,Low
25254,18,12,3,4,0.766666667,Low
25255,28,12,6,5,1.671428571,Low
25256,29,16,5,1,0.334482759,Low
25257,29,16,1,6,-1.665517241,Low
25266,23,11,5,1,1.604347826,Low
25269,23,6,3,2,1.604347826,Low
25270,23,19,6,9,0.504347826,Low
25271,18,18,1,6,-1.433333333,Low
25272,24,13,2,5,-0.35,Low
25273,21,5,2,7,1.428571429,Low
25279,10,15,4,2,2,Low
25280,25,17,4,2,-0.2,Low
25283,26,14,1,8,-1.146153846,Low
25286,23,12,5,4,1.404347826,Low
25296,25,5,1,8,0.7,Low
25298,16,12,5,9,1.975,Low
25299,25,12,3,2,0.3,Low
25301,25,16,3,8,-0.5,Low
25310,26,12,1,5,-0.746153846,Low
25314,22,17,3,4,-0.536363636,Low
25323,15,15,5,1,1.5,Low
25324,23,15,7,2,1.804347826,Low
25328,22,6,1,6,0.663636364,Low
25331,22,11,3,8,0.663636364,Low
25334,19,17,3,3,-0.321052632,Low
25337,11,9,2,6,1.927272727,Low
25338,17,15,1,6,-0.735294118,Low
25339,15,16,2,7,-0.2,Low
25340,17,16,4,6,0.564705882,Low
25343,23,16,5,4,0.604347826,Low
25348,26,14,3,7,-0.146153846,Low
25351,29,16,8,6,1.834482759,Low
25353,29,2,2,4,1.634482759,Low
25356,24,14,7,9,1.95,Low
25357,19,5,1,9,1.078947368,Low
25358,27,16,7,5,1.411111111,Low
25361,10,9,1,8,1.7,Low
25362,18,18,7,9,1.566666667,Low
25364,28,8,2,8,0.471428571,Low
25368,15,19,7,6,1.7,Low
25369,29,16,8,7,1.834482759,Low
25371,29,15,4,6,0.034482759,Low
25378,21,19,2,9,-1.371428571,Low
25381,28,3,3,1,1.971428571,Low
25382,22,8,2,9,0.763636364,Low
25388,26,18,4,7,-0.446153846,Low
25394,23,12,1,6,-0.595652174,Low
25395,9,13,1,7,1.233333333,Low
25397,19,13,6,4,1.978947368,Low
25398,17,12,2,1,0.364705882,Low
25399,27,13,5,5,1.011111111,Low
25400,21,3,2,6,1.828571429,Low
25408,13,10,1,2,0.807692308,Low
25410,26,9,3,2,0.853846154,Low
25414,20,18,7,8,1.4,Low
25416,22,19,2,5,-1.436363636,Low
25422,18,9,1,1,0.366666667,Low
25423,18,4,2,6,1.866666667,Low
25424,27,9,1,7,-0.188888889,Low
25426,27,14,6,2,1.311111111,Low
25429,13,14,3,7,1.007692308,Low
25431,19,12,5,6,1.678947368,Low
25433,23,15,4,7,0.304347826,Low
25435,28,18,7,3,0.971428571,Low
25437,12,14,3,2,1.2,Low
25440,24,10,3,1,0.75,Low
25442,29,8,3,1,0.934482759,Low
25443,18,15,4,5,0.666666667,Low
25445,22,12,2,1,-0.036363636,Low
25450,14,18,5,7,1.042857143,Low
25454,15,12,1,2,0.1,Low
25455,28,8,4,2,1.471428571,Low
25456,27,17,3,3,-0.788888889,Low
25461,18,1,1,2,1.966666667,Low
25463,16,15,3,3,0.375,Low
25466,26,14,3,2,-0.146153846,Low
25467,14,16,3,6,0.442857143,Low
25470,23,17,7,8,1.404347826,Low
25471,16,14,3,2,0.575,Low
25475,26,3,2,7,1.553846154,Low
25476,28,17,3,2,-0.828571429,Low
25478,15,19,4,5,0.2,Low
25482,15,16,4,8,0.8,Low
25484,24,17,5,5,0.35,Low
25488,22,17,1,9,-1.536363636,Low
25494,25,4,3,1,1.9,Low
25495,25,6,3,9,1.5,Low
25497,24,18,2,5,-1.35,Low
25498,20,15,6,1,1.5,Low
25503,27,16,7,5,1.411111111,Low
25506,22,16,6,4,1.163636364,Low
25512,16,13,5,7,1.775,Low
25516,21,17,2,8,-0.971428571,Low
25518,20,9,2,5,0.7,Low
25520,20,11,1,7,-0.2,Low
25521,24,10,4,9,1.25,Low
25525,25,19,8,2,1.4,Low
25526,29,18,6,8,0.434482759,Low
25528,19,18,1,7,-1.521052632,Low
25531,29,7,4,6,1.634482759,Low
25532,17,5,2,9,1.764705882,Low
25534,26,4,3,3,1.853846154,Low
25535,17,16,5,6,1.064705882,Low
25536,28,17,7,1,1.171428571,Low
25538,18,6,3,3,1.966666667,Low
25540,23,4,2,4,1.504347826,Low
25541,29,12,5,5,1.134482759,Low
25542,11,14,4,1,1.927272727,Low
25544,27,14,6,2,1.311111111,Low
25548,29,15,4,8,0.034482759,Low
25550,19,18,2,3,-1.021052632,Low
25551,24,6,1,1,0.55,Low
25552,18,8,2,4,1.066666667,Low
25555,15,19,4,2,0.2,Low
25557,25,14,2,1,-0.6,Low
25561,26,5,2,6,1.153846154,Low
25564,25,15,4,7,0.2,Low
25569,13,7,1,8,1.407692308,Low
25572,17,14,5,9,1.464705882,Low
25576,27,5,1,8,0.611111111,Low
25577,24,13,4,1,0.65,Low
25580,22,3,2,8,1.763636364,Low
25583,29,14,7,7,1.734482759,Low
25589,17,11,3,6,1.064705882,Low
25590,20,6,1,3,0.8,Low
25592,18,19,1,7,-1.633333333,Low
25593,25,17,4,4,-0.2,Low
25599,21,12,2,5,0.028571429,Low
25601,13,11,2,8,1.107692308,Low
25605,11,18,4,9,1.127272727,Low
25607,14,18,5,7,1.042857143,Low
25609,26,7,4,9,1.753846154,Low
25612,12,16,2,7,0.3,Low
25613,22,7,1,6,0.463636364,Low
25614,27,17,6,4,0.711111111,Low
25616,11,12,3,4,1.827272727,Low
25620,12,15,5,4,2,Low
25621,29,14,3,2,-0.265517241,Low
25623,28,13,7,9,1.971428571,Low
25625,14,15,3,5,0.642857143,Low
25632,25,6,2,9,1,Low
25637,22,19,3,6,-0.936363636,Low
25638,15,9,2,2,1.2,Low
25646,29,19,7,1,0.734482759,Low
25654,23,8,1,5,0.204347826,Low
25656,17,13,5,2,1.664705882,Low
25658,8,17,1,7,0.85,Low
25660,14,11,3,8,1.442857143,Low
25661,17,12,5,6,1.864705882,Low
25662,20,15,2,7,-0.5,Low
25667,21,13,1,1,-0.671428571,Low
25680,28,4,2,2,1.271428571,Low
25682,15,11,4,1,1.8,Low
25684,18,12,3,5,0.766666667,Low
25698,16,16,4,6,0.675,Low
25702,21,6,3,3,1.728571429,Low
25703,27,14,3,1,-0.188888889,Low
25705,22,11,2,4,0.163636364,Low
25708,17,16,5,5,1.064705882,Low
25710,25,19,7,6,0.9,Low
25712,28,13,5,5,0.971428571,Low
25714,21,12,1,6,-0.471428571,Low
25715,19,16,3,8,-0.121052632,Low
25718,29,9,3,1,0.734482759,Low
25719,18,15,1,8,-0.833333333,Low
25722,13,18,2,7,-0.292307692,Low
25724,19,14,6,1,1.778947368,Low
25726,14,11,4,2,1.942857143,Low
25727,18,15,5,6,1.166666667,Low
25728,19,11,3,1,0.878947368,Low
25732,29,11,5,2,1.334482759,Low
25735,26,12,1,6,-0.746153846,Low
25736,19,11,1,7,-0.121052632,Low
25739,17,8,2,6,1.164705882,Low
25749,17,15,6,5,1.764705882,Low
25752,22,13,3,3,0.263636364,Low
25753,19,10,4,8,1.578947368,Low
25754,13,16,1,3,-0.392307692,Low
25755,18,15,3,1,0.166666667,Low
25756,16,9,3,2,1.575,Low
25758,13,18,5,5,1.207692308,Low
25761,27,12,6,8,1.711111111,Low
25762,26,13,6,4,1.553846154,Low
25767,22,11,1,4,-0.336363636,Low
25772,17,10,4,7,1.764705882,Low
25773,15,18,3,4,-0.1,Low
25781,24,17,1,1,-1.65,Low
25782,22,6,1,7,0.663636364,Low
25784,28,15,2,8,-0.928571429,Low
25787,15,19,1,1,-1.3,Low
25788,26,14,4,5,0.353846154,Low
25791,25,12,2,8,-0.2,Low
25798,20,18,3,5,-0.6,Low
25799,10,8,1,2,1.9,Low
25801,26,15,6,3,1.153846154,Low
25806,18,6,2,4,1.466666667,Low
25811,22,16,7,5,1.663636364,Low
25815,27,17,7,8,1.211111111,Low
25817,28,8,4,5,1.471428571,Low
25818,24,19,8,5,1.45,Low
25819,15,15,6,5,2,Low
25824,15,18,3,4,-0.1,Low
25825,28,16,1,8,-1.628571429,Low
25828,18,7,2,8,1.266666667,Low
25829,26,13,4,2,0.553846154,Low
25836,24,13,6,8,1.65,Low
25839,20,19,4,7,-0.3,Low
25842,23,3,2,3,1.704347826,Low
25845,22,15,3,2,-0.136363636,Low
25847,26,18,4,6,-0.446153846,Low
25850,11,14,1,8,0.427272727,Low
25851,20,14,3,8,0.2,Low
25863,29,17,3,6,-0.865517241,Low
25864,19,1,1,8,1.878947368,Low
25867,22,13,2,1,-0.236363636,Low
25869,12,10,3,6,2,Low
25870,29,1,2,9,1.834482759,Low
25872,19,19,4,6,-0.221052632,Low
25875,23,19,3,3,-0.995652174,Low
25878,21,4,2,2,1.628571429,Low
25880,14,7,1,3,1.242857143,Low
25881,9,15,2,2,1.333333333,Low
25883,7,19,3,3,1.985714286,Low
25885,22,11,4,6,1.163636364,Low
25886,11,14,2,3,0.927272727,Low
