task_id,deadline_days,effort,impact,workload,priority_score,priority_label
28304,15,18,8,7,2.4,Medium
28305,9,12,4,9,2.933333333,Medium
28309,12,5,4,8,3.5,Medium
28315,19,7,4,4,2.178947368,Medium
28318,12,12,7,9,3.6,Medium
28319,23,14,9,5,3.004347826,Medium
28321,16,17,8,4,2.475,Medium
28323,12,17,6,3,2.1,Medium
28329,12,6,3,8,2.8,Medium
28335,14,15,9,7,3.642857143,Medium
28336,17,3,3,9,2.664705882,Medium
28339,8,17,6,5,3.35,Medium
28342,17,8,8,6,4.164705882,Medium
28347,20,5,5,8,3,Medium
28353,13,1,4,8,4.107692308,Medium
28354,22,11,9,9,3.663636364,Medium
28355,8,6,2,6,3.55,Medium
28357,7,10,5,1,4.785714286,Medium
28360,15,6,8,3,4.8,Medium
28361,6,14,5,3,4.7,Medium
28364,25,1,5,8,3.5,Medium
28366,18,13,8,2,3.066666667,Medium
28371,11,4,4,7,3.927272727,Medium
28373,6,17,4,6,3.6,Medium
28377,29,8,6,2,2.434482759,Medium
28389,16,11,5,5,2.175,Medium
28393,11,16,9,7,4.027272727,Medium
28395,26,8,7,6,3.053846154,Medium
28396,8,5,2,5,3.75,Medium
28398,14,3,4,8,3.542857143,Medium
28406,9,6,4,3,4.133333333,Medium
28407,6,13,2,1,3.4,Medium
28408,21,9,9,4,4.128571429,Medium
28409,7,15,7,3,4.785714286,Medium
28411,13,15,8,7,3.307692308,Medium
28412,28,9,8,8,3.271428571,Medium
28414,17,11,9,2,4.064705882,Medium
28425,17,10,8,7,3.764705882,Medium
28426,21,6,5,9,2.728571429,Medium
28430,11,19,9,9,3.427272727,Medium
28431,29,2,4,8,2.634482759,Medium
28435,20,3,3,7,2.4,Medium
28437,11,6,4,7,3.527272727,Medium
28443,8,4,1,3,3.45,Medium
28446,8,4,3,7,4.45,Medium
28449,7,7,1,2,3.385714286,Medium
28450,25,14,9,6,2.9,Medium
28453,15,18,8,9,2.4,Medium
28456,14,4,2,9,2.342857143,Medium
28458,9,16,8,3,4.133333333,Medium
28459,7,15,2,6,2.285714286,Medium
28463,13,11,8,8,4.107692308,Medium
28464,15,7,6,6,3.6,Medium
28467,14,2,3,9,3.242857143,Medium
28468,26,11,9,8,3.453846154,Medium
28475,22,7,6,8,2.963636364,Medium
28476,10,11,3,1,2.3,Medium
28478,28,3,8,9,4.471428571,Medium
28479,27,3,8,5,4.511111111,Medium
28482,17,2,5,4,3.864705882,Medium
28484,24,13,7,5,2.15,Medium
28485,18,1,4,7,3.466666667,Medium
28491,12,6,5,3,3.8,Medium
28492,7,12,2,4,2.885714286,Medium
28497,16,5,4,8,2.875,Medium
28498,23,9,9,7,4.004347826,Medium
28502,12,4,1,5,2.2,Medium
28504,13,1,5,5,4.607692308,Medium
28506,24,3,7,5,4.15,Medium
28507,10,18,6,4,2.4,Medium
28509,21,11,6,7,2.228571429,Medium
28512,13,2,6,5,4.907692308,Medium
28518,7,19,9,2,4.985714286,Medium
28519,9,13,8,5,4.733333333,Medium
28522,7,11,1,1,2.585714286,Medium
28523,11,9,3,4,2.427272727,Medium
28524,10,14,8,2,4.2,Medium
28525,22,5,9,8,4.863636364,Medium
28526,28,3,6,5,3.471428571,Medium
28528,9,1,1,7,3.633333333,Medium
28529,8,12,7,4,4.85,Medium
28530,17,8,8,2,4.164705882,Medium
28532,14,1,2,9,2.942857143,Medium
28533,13,5,7,7,4.807692308,Medium
28541,26,4,8,7,4.353846154,Medium
28543,23,5,4,4,2.304347826,Medium
28547,9,7,2,4,2.933333333,Medium
28549,16,16,7,4,2.175,Medium
28556,23,2,7,3,4.404347826,Medium
28557,27,10,8,7,3.111111111,Medium
28558,10,4,4,2,4.2,Medium
28559,18,1,5,4,3.966666667,Medium
28571,8,17,9,6,4.85,Medium
28574,16,6,3,1,2.175,Medium
28576,18,11,6,1,2.466666667,Medium
28577,20,10,6,6,2.5,Medium
28578,24,10,8,8,3.25,Medium
28579,10,13,8,3,4.4,Medium
28580,17,1,3,7,3.064705882,Medium
28585,16,4,7,5,4.575,Medium
28587,23,7,9,8,4.404347826,Medium
28593,28,7,9,4,4.171428571,Medium
28595,10,3,2,5,3.4,Medium
28603,11,6,6,7,4.527272727,Medium
28607,5,16,2,2,3.8,Medium
28609,13,10,7,1,3.807692308,Medium
28610,17,11,5,4,2.064705882,Medium
28612,21,17,9,1,2.528571429,Medium
28614,7,13,6,9,4.685714286,Medium
28615,24,15,9,1,2.75,Medium
28616,12,1,5,7,4.8,Medium
28619,12,8,5,7,3.4,Medium
28621,22,6,9,5,4.663636364,Medium
28623,25,5,5,5,2.7,Medium
28625,10,2,4,6,4.6,Medium
28627,22,9,7,9,3.063636364,Medium
28628,12,5,7,5,5,Medium
28631,20,3,3,7,2.4,Medium
28633,19,15,7,2,2.078947368,Medium
28635,5,17,4,4,4.6,Medium
28637,6,13,4,4,4.4,Medium
28640,19,2,4,1,3.178947368,Medium
28643,26,8,5,1,2.053846154,Medium
28645,27,16,9,9,2.411111111,Medium
28650,18,2,4,1,3.266666667,Medium
28657,26,8,5,2,2.053846154,Medium
28658,17,1,3,8,3.064705882,Medium
28661,15,14,8,6,3.2,Medium
28668,6,19,2,3,2.2,Medium
28670,22,6,8,4,4.163636364,Medium
28671,15,2,2,8,2.6,Medium
28672,7,7,3,3,4.385714286,Medium
28674,17,17,8,8,2.364705882,Medium
28678,8,10,2,5,2.75,Medium
28682,9,15,8,2,4.333333333,Medium
28683,8,13,6,4,4.15,Medium
28684,15,2,5,1,4.1,Medium
28687,22,1,3,7,2.663636364,Medium
28688,15,6,6,2,3.8,Medium
28689,29,5,9,8,4.534482759,Medium
28690,9,8,4,3,3.733333333,Medium
28691,22,15,8,4,2.363636364,Medium
28692,18,7,5,5,2.766666667,Medium
28694,18,8,8,4,4.066666667,Medium
28695,6,13,2,1,3.4,Medium
28696,14,18,9,2,3.042857143,Medium
28698,28,3,9,6,4.971428571,Medium
28706,5,9,1,3,4.7,Medium
28707,21,2,3,8,2.528571429,Medium
28708,11,6,5,1,4.027272727,Medium
28710,7,17,5,7,3.385714286,Medium
28712,11,8,6,8,4.127272727,Medium
28713,19,6,9,2,4.878947368,Medium
28715,7,3,2,5,4.685714286,Medium
28718,25,11,8,5,3,Medium
28724,9,17,9,1,4.433333333,Medium
28725,24,2,6,9,3.85,Medium
28730,21,4,8,9,4.628571429,Medium
28735,21,3,6,3,3.828571429,Medium
28737,5,15,2,9,4,Medium
28739,13,11,5,1,2.607692308,Medium
28744,23,15,8,4,2.304347826,Medium
28747,16,11,8,9,3.675,Medium
28749,21,9,5,9,2.128571429,Medium
28750,12,8,5,7,3.4,Medium
28755,13,14,9,8,4.007692308,Medium
28756,5,18,2,7,3.4,Medium
28761,22,12,8,4,2.963636364,Medium
28763,23,17,9,9,2.404347826,Medium
28765,12,11,4,2,2.3,Medium
28767,12,1,3,6,3.8,Medium
28769,14,13,6,5,2.542857143,Medium
28773,9,15,7,9,3.833333333,Medium
28780,20,16,9,4,2.8,Medium
28781,23,18,9,9,2.204347826,Medium
28785,11,8,6,7,4.127272727,Medium
28788,13,7,6,4,3.907692308,Medium
28791,17,16,8,2,2.564705882,Medium
28793,8,10,5,1,4.25,Medium
28796,5,13,3,2,4.9,Medium
28799,7,9,1,3,2.985714286,Medium
28800,19,14,7,2,2.278947368,Medium
28803,15,17,9,7,3.1,Medium
28804,12,1,2,7,3.3,Medium
28807,15,7,8,4,4.6,Medium
28808,11,8,3,8,2.627272727,Medium
28810,9,16,5,7,2.633333333,Medium
28814,24,16,9,2,2.55,Medium
28816,13,3,2,7,2.707692308,Medium
28819,9,8,5,6,4.233333333,Medium
28820,22,2,3,9,2.463636364,Medium
28822,24,13,9,9,3.15,Medium
28824,27,4,7,2,3.811111111,Medium
28825,21,1,6,2,4.228571429,Medium
28826,22,3,7,4,4.263636364,Medium
28828,19,11,9,3,3.878947368,Medium
28831,20,11,7,5,2.8,Medium
28835,21,12,9,9,3.528571429,Medium
28839,11,7,7,9,4.827272727,Medium
28840,5,12,2,6,4.6,Medium
28841,17,2,7,6,4.864705882,Medium
28844,23,9,9,8,4.004347826,Medium
28846,27,10,7,2,2.611111111,Medium
28848,20,9,5,9,2.2,Medium
28851,11,6,4,5,3.527272727,Medium
28853,17,11,9,4,4.064705882,Medium
28855,15,9,4,8,2.2,Medium
28856,13,9,8,2,4.507692308,Medium
28857,8,8,4,5,4.15,Medium
28858,11,4,5,8,4.427272727,Medium
28865,27,1,4,4,2.911111111,Medium
28866,4,18,2,5,4.9,Medium
28867,23,5,7,5,3.804347826,Medium
28868,5,12,1,5,4.1,Medium
28873,6,16,4,3,3.8,Medium
28875,6,16,1,3,2.3,Medium
28876,22,5,9,9,4.863636364,Medium
28878,23,1,7,9,4.604347826,Medium
28882,14,6,3,8,2.442857143,Medium
28884,13,4,4,6,3.507692308,Medium
28885,24,6,4,6,2.05,Medium
28888,16,2,2,1,2.475,Medium
28890,16,12,8,6,3.475,Medium
28895,14,2,3,2,3.242857143,Medium
28897,26,7,7,9,3.253846154,Medium
28900,13,1,1,4,2.607692308,Medium
28901,11,17,6,7,2.327272727,Medium
28903,13,18,9,1,3.207692308,Medium
28904,24,5,5,6,2.75,Medium
28907,26,10,6,2,2.153846154,Medium
28910,11,4,5,2,4.427272727,Medium
28911,12,8,4,4,2.9,Medium
28913,28,3,6,5,3.471428571,Medium
28914,21,7,8,3,4.028571429,Medium
28920,16,4,6,5,4.075,Medium
28921,24,1,3,9,2.55,Medium
28922,29,16,9,7,2.334482759,Medium
28923,26,17,9,5,2.253846154,Medium
28926,23,2,7,9,4.404347826,Medium
28928,12,15,8,4,3.5,Medium
28930,10,15,7,6,3.5,Medium
28931,8,1,2,6,4.55,Medium
28933,28,11,7,1,2.371428571,Medium
28934,12,14,7,2,3.2,Medium
28935,28,13,8,5,2.471428571,Medium
28939,24,10,6,3,2.25,Medium
28943,19,4,5,5,3.278947368,Medium
28944,16,11,8,4,3.675,Medium
28946,8,8,5,1,4.65,Medium
28950,24,5,5,6,2.75,Medium
28952,15,10,8,9,4,Medium
28954,26,12,7,9,2.253846154,Medium
28955,9,8,6,7,4.733333333,Medium
28960,12,8,8,3,4.9,Medium
28961,14,3,4,5,3.542857143,Medium
28964,24,3,7,4,4.15,Medium
28965,9,6,4,7,4.133333333,Medium
28969,23,13,9,7,3.204347826,Medium
28970,17,2,2,8,2.364705882,Medium
28972,11,14,5,8,2.427272727,Medium
28974,18,10,6,7,2.666666667,Medium
28976,7,19,5,9,2.985714286,Medium
28977,6,12,3,3,4.1,Medium
28982,6,15,3,3,3.5,Medium
28983,19,18,9,5,2.478947368,Medium
28985,13,1,1,2,2.607692308,Medium
28986,24,18,9,4,2.15,Medium
28987,15,15,9,7,3.5,Medium
28988,11,7,4,8,3.327272727,Medium
28989,27,17,9,1,2.211111111,Medium
28991,9,7,1,5,2.433333333,Medium
28992,17,1,2,4,2.564705882,Medium
28993,28,6,6,2,2.871428571,Medium
28996,24,10,6,5,2.25,Medium
28999,29,1,7,1,4.334482759,Medium
29000,26,15,8,5,2.153846154,Medium
29003,22,1,5,9,3.663636364,Medium
29009,13,5,7,4,4.807692308,Medium
29010,13,19,9,4,3.007692308,Medium
29013,10,6,6,2,4.8,Medium
29014,16,1,2,6,2.675,Medium
29017,8,7,5,2,4.85,Medium
29019,19,1,4,2,3.378947368,Medium
29020,29,15,9,2,2.534482759,Medium
29022,22,3,7,5,4.263636364,Medium
29023,27,2,4,2,2.711111111,Medium
29024,24,15,8,8,2.25,Medium
29026,11,12,5,2,2.827272727,Medium
29027,9,15,4,4,2.333333333,Medium
29031,12,6,3,2,2.8,Medium
29032,12,5,4,5,3.5,Medium
29033,19,10,5,8,2.078947368,Medium
29034,16,7,4,1,2.475,Medium
29035,8,19,9,4,4.45,Medium
29036,12,13,9,4,4.4,Medium
29037,11,18,6,5,2.127272727,Medium
29041,11,13,6,1,3.127272727,Medium
29042,29,8,7,7,2.934482759,Medium
29043,26,15,8,2,2.153846154,Medium
29044,24,1,6,6,4.05,Medium
29048,12,9,7,3,4.2,Medium
29049,10,9,6,8,4.2,Medium
29051,7,11,2,1,3.085714286,Medium
29052,14,18,8,2,2.542857143,Medium
29054,18,8,5,5,2.566666667,Medium
29056,14,2,1,3,2.242857143,Medium
29058,17,11,8,4,3.564705882,Medium
29063,7,1,1,9,4.585714286,Medium
29065,11,14,7,7,3.427272727,Medium
29066,14,8,3,1,2.042857143,Medium
29068,13,17,8,2,2.907692308,Medium
29069,11,11,6,3,3.527272727,Medium
29070,22,11,8,2,3.163636364,Medium
29075,14,3,3,8,3.042857143,Medium
29077,24,3,8,1,4.65,Medium
29079,13,6,3,7,2.607692308,Medium
29083,20,1,7,6,4.8,Medium
29084,9,19,5,8,2.033333333,Medium
29087,19,6,4,3,2.378947368,Medium
29089,17,12,7,9,2.864705882,Medium
29091,8,15,7,4,4.25,Medium
29092,16,3,2,8,2.275,Medium
29096,25,17,9,1,2.3,Medium
29098,23,3,7,1,4.204347826,Medium
29099,17,11,7,3,3.064705882,Medium
29100,23,5,6,4,3.304347826,Medium
29101,8,2,1,7,3.85,Medium
29102,13,4,1,3,2.007692308,Medium
29109,16,5,6,1,3.875,Medium
29117,8,13,5,2,3.65,Medium
29120,10,16,8,5,3.8,Medium
29121,22,2,7,4,4.463636364,Medium
29124,27,7,8,3,3.711111111,Medium
29130,22,6,6,9,3.163636364,Medium
29131,21,5,5,3,2.928571429,Medium
29132,16,5,7,6,4.375,Medium
29136,14,14,9,6,3.842857143,Medium
29139,14,12,8,3,3.742857143,Medium
29141,17,17,8,4,2.364705882,Medium
29143,12,9,5,4,3.2,Medium
29147,18,10,5,3,2.166666667,Medium
29149,23,11,7,9,2.604347826,Medium
29151,20,5,9,5,5,Medium
29153,8,7,2,5,3.35,Medium
29155,28,4,8,2,4.271428571,Medium
29156,21,2,7,5,4.528571429,Medium
29160,17,16,8,5,2.564705882,Medium
29168,25,13,8,9,2.6,Medium
29169,17,11,8,8,3.564705882,Medium
29170,9,6,1,5,2.633333333,Medium
29171,18,1,3,9,2.966666667,Medium
29179,12,3,2,6,2.9,Medium
29180,25,10,7,3,2.7,Medium
29183,15,12,6,8,2.6,Medium
29184,19,12,9,6,3.678947368,Medium
29187,12,5,5,8,4,Medium
29190,29,5,5,7,2.534482759,Medium
29191,7,18,7,1,4.185714286,Medium
29192,28,3,6,7,3.471428571,Medium
29197,27,2,6,4,3.711111111,Medium
29202,22,16,8,1,2.163636364,Medium
29204,7,4,2,7,4.485714286,Medium
29209,13,6,2,8,2.107692308,Medium
29211,24,6,4,2,2.05,Medium
29215,13,10,5,8,2.807692308,Medium
29218,5,13,1,7,3.9,Medium
29219,13,11,9,7,4.607692308,Medium
29220,10,11,4,1,2.8,Medium
29229,20,2,5,1,3.6,Medium
29230,21,14,7,3,2.128571429,Medium
29233,23,8,8,4,3.704347826,Medium
29235,8,5,1,5,3.25,Medium
29244,14,6,7,6,4.442857143,Medium
29247,18,17,8,3,2.266666667,Medium
29259,18,6,8,3,4.466666667,Medium
29262,11,12,6,1,3.327272727,Medium
29264,24,3,8,2,4.65,Medium
29266,28,3,6,8,3.471428571,Medium
29273,16,13,8,6,3.275,Medium
29274,11,11,6,9,3.527272727,Medium
29278,16,5,4,9,2.875,Medium
29280,18,6,4,8,2.466666667,Medium
29283,13,9,7,8,4.007692308,Medium
29286,24,8,5,5,2.15,Medium
29289,10,4,3,5,3.7,Medium
29290,17,9,9,6,4.464705882,Medium
29291,5,13,1,1,3.9,Medium
29292,19,8,7,5,3.478947368,Medium
29293,9,8,4,5,3.733333333,Medium
29294,5,17,3,3,4.1,Medium
29295,6,15,1,2,2.5,Medium
29296,10,12,3,2,2.1,Medium
29297,11,1,3,7,4.027272727,Medium
29298,8,6,3,9,4.05,Medium
29299,16,5,8,1,4.875,Medium
29300,6,14,4,8,4.2,Medium
29302,15,10,6,4,3,Medium
29303,12,13,5,8,2.4,Medium
29304,21,1,4,1,3.228571429,Medium
29310,27,10,6,5,2.111111111,Medium
29311,25,2,5,3,3.3,Medium
29313,26,4,7,9,3.853846154,Medium
29316,6,6,1,3,4.3,Medium
29319,9,5,5,2,4.833333333,Medium
29328,13,9,6,6,3.507692308,Medium
29329,23,2,6,6,3.904347826,Medium
29330,10,7,1,2,2.1,Medium
29331,28,8,9,7,3.971428571,Medium
29332,9,8,5,5,4.233333333,Medium
29333,5,18,4,6,4.4,Medium
29336,12,10,7,3,4,Medium
29337,21,14,8,3,2.628571429,Medium
29342,29,7,7,2,3.134482759,Medium
29344,14,3,5,5,4.042857143,Medium
29348,27,3,5,3,3.011111111,Medium
29352,25,17,9,3,2.3,Medium
29353,10,4,2,7,3.2,Medium
29355,24,9,6,8,2.45,Medium
29356,21,3,8,7,4.828571429,Medium
29357,11,7,6,9,4.327272727,Medium
29361,19,2,3,7,2.678947368,Medium
29368,20,4,5,2,3.2,Medium
29372,26,10,8,9,3.153846154,Medium
29373,8,14,3,8,2.45,Medium
29374,6,10,2,9,4,Medium
29375,22,16,9,5,2.663636364,Medium
29380,12,10,4,7,2.5,Medium
29386,16,1,2,4,2.675,Medium
29393,21,6,8,9,4.228571429,Medium
29396,7,9,2,7,3.485714286,Medium
29397,22,7,6,8,2.963636364,Medium
29401,7,9,2,7,3.485714286,Medium
29402,19,11,7,8,2.878947368,Medium
29404,27,6,5,4,2.411111111,Medium
29406,6,12,2,6,3.6,Medium
29407,21,6,4,2,2.228571429,Medium
29413,14,7,7,9,4.242857143,Medium
29415,28,4,4,5,2.271428571,Medium
29421,7,16,5,5,3.585714286,Medium
29427,12,12,7,2,3.6,Medium
29428,5,19,5,5,4.7,Medium
29432,20,15,9,5,3,Medium
29434,7,18,8,4,4.685714286,Medium
29435,23,2,4,3,2.904347826,Medium
29436,20,3,4,5,2.9,Medium
29445,9,4,2,2,3.533333333,Medium
29446,6,8,3,4,4.9,Medium
29450,23,3,3,6,2.204347826,Medium
29452,12,14,8,6,3.7,Medium
29453,13,12,9,7,4.407692308,Medium
29454,12,5,7,4,5,Medium
29455,11,18,9,2,3.627272727,Medium
29456,26,13,7,5,2.053846154,Medium
29459,16,3,3,7,2.775,Medium
29460,16,2,5,1,3.975,Medium
29466,15,13,6,9,2.4,Medium
29467,19,4,3,5,2.278947368,Medium
29468,18,7,4,7,2.266666667,Medium
29471,15,16,9,9,3.3,Medium
29472,21,1,2,2,2.228571429,Medium
29478,22,1,5,7,3.663636364,Medium
29480,14,17,7,4,2.242857143,Medium
29481,12,14,7,3,3.2,Medium
29483,14,10,9,9,4.642857143,Medium
29485,22,8,9,8,4.263636364,Medium
29488,15,5,5,8,3.5,Medium
29489,16,3,2,1,2.275,Medium
29492,29,12,7,4,2.134482759,Medium
29493,18,10,7,9,3.166666667,Medium
29498,27,8,5,4,2.011111111,Medium
29499,9,3,3,6,4.233333333,Medium
29502,10,10,3,5,2.5,Medium
29505,21,7,9,1,4.528571429,Medium
29508,29,4,9,8,4.734482759,Medium
29511,9,9,5,7,4.033333333,Medium
29516,8,16,4,9,2.55,Medium
29518,20,11,9,2,3.8,Medium
29522,8,14,4,4,2.95,Medium
29523,16,4,7,8,4.575,Medium
29524,19,2,2,3,2.178947368,Medium
29525,6,4,1,5,4.7,Medium
29526,14,3,5,2,4.042857143,Medium
29528,9,9,6,6,4.533333333,Medium
29531,24,14,9,9,2.95,Medium
29532,29,2,8,2,4.634482759,Medium
29533,18,16,8,7,2.466666667,Medium
29536,20,4,6,1,3.7,Medium
29537,11,11,8,5,4.527272727,Medium
29538,11,1,4,2,4.527272727,Medium
29545,11,9,7,1,4.427272727,Medium
29546,11,17,6,3,2.327272727,Medium
29547,20,18,9,9,2.4,Medium
29551,21,11,7,4,2.728571429,Medium
29553,10,17,8,1,3.6,Medium
29560,8,18,6,7,3.15,Medium
29561,27,13,8,2,2.511111111,Medium
29565,18,3,6,9,4.066666667,Medium
29566,12,4,5,9,4.2,Medium
29569,19,14,7,7,2.278947368,Medium
29572,20,5,7,9,4,Medium
29573,17,4,6,1,3.964705882,Medium
29574,15,8,4,3,2.4,Medium
29575,20,5,6,2,3.5,Medium
29576,9,19,9,9,4.033333333,Medium
29577,27,6,9,5,4.411111111,Medium
29589,29,9,9,2,3.734482759,Medium
29590,21,1,3,2,2.728571429,Medium
29591,7,17,8,8,4.885714286,Medium
29595,12,2,1,1,2.6,Medium
29601,17,13,6,1,2.164705882,Medium
29604,15,8,9,6,4.9,Medium
29605,18,4,7,4,4.366666667,Medium
29609,12,10,4,6,2.5,Medium
29610,9,6,1,7,2.633333333,Medium
29612,22,5,7,9,3.863636364,Medium
29613,13,11,8,5,4.107692308,Medium
29615,10,8,3,1,2.9,Medium
29619,8,11,4,3,3.55,Medium
29624,21,8,6,9,2.828571429,Medium
29625,11,19,8,7,2.927272727,Medium
29626,20,2,5,5,3.6,Medium
29627,14,9,4,8,2.342857143,Medium
29629,19,18,9,2,2.478947368,Medium
29632,9,6,1,3,2.633333333,Medium
29633,18,10,6,4,2.666666667,Medium
29635,5,18,1,6,2.9,Medium
29636,22,10,9,3,3.863636364,Medium
29637,23,16,9,7,2.604347826,Medium
29640,8,9,3,9,3.45,Medium
29641,22,3,5,1,3.263636364,Medium
29642,10,5,3,7,3.5,Medium
29644,27,8,5,9,2.011111111,Medium
29645,25,7,7,6,3.3,Medium
29648,11,3,1,9,2.627272727,Medium
29649,29,4,8,8,4.234482759,Medium
29650,6,17,4,6,3.6,Medium
29653,18,7,4,2,2.266666667,Medium
29654,10,14,6,2,3.2,Medium
29656,13,2,4,3,3.907692308,Medium
29657,24,3,8,6,4.65,Medium
29658,20,15,8,8,2.5,Medium
29663,4,18,2,2,4.9,Medium
29665,17,2,2,7,2.364705882,Medium
29668,14,7,6,5,3.742857143,Medium
29674,10,6,4,4,3.8,Medium
29676,24,4,8,7,4.45,Medium
29677,19,14,9,8,3.278947368,Medium
29682,16,16,7,2,2.175,Medium
29685,16,2,2,9,2.475,Medium
29687,6,12,2,7,3.6,Medium
29689,5,10,1,8,4.5,Medium
29692,15,12,9,6,4.1,Medium
29693,22,4,3,3,2.063636364,Medium
29697,28,10,9,5,3.571428571,Medium
29699,18,3,7,3,4.566666667,Medium
29700,12,7,3,9,2.6,Medium
29702,20,14,9,4,3.2,Medium
29706,18,4,5,1,3.366666667,Medium
29717,15,7,3,2,2.1,Medium
29721,22,8,7,4,3.263636364,Medium
29724,9,13,4,7,2.733333333,Medium
29727,19,13,7,2,2.478947368,Medium
29732,5,15,2,7,4,Medium
29735,16,15,8,1,2.875,Medium
29738,6,12,2,2,3.6,Medium
29740,12,16,8,5,3.3,Medium
29742,17,5,5,5,3.264705882,Medium
29744,24,6,5,4,2.55,Medium
29745,12,8,4,7,2.9,Medium
29747,13,11,4,5,2.107692308,Medium
29748,27,1,7,5,4.411111111,Medium
29751,17,7,5,1,2.864705882,Medium
29752,20,12,8,8,3.1,Medium
29753,7,16,4,1,3.085714286,Medium
29756,9,18,5,9,2.233333333,Medium
29759,21,18,9,8,2.328571429,Medium
29760,12,7,6,4,4.1,Medium
29765,14,8,5,7,3.042857143,Medium
29768,8,14,4,6,2.95,Medium
29770,15,11,6,3,2.8,Medium
29771,17,19,9,5,2.464705882,Medium
29778,17,13,6,6,2.164705882,Medium
29780,18,9,5,9,2.366666667,Medium
29781,18,1,4,4,3.466666667,Medium
29783,11,3,4,9,4.127272727,Medium
29785,16,16,7,5,2.175,Medium
29787,8,17,7,3,3.85,Medium
29795,16,19,9,1,2.575,Medium
29796,27,2,8,5,4.711111111,Medium
29797,18,10,5,3,2.166666667,Medium
29798,23,7,8,6,3.904347826,Medium
29800,6,10,2,4,4,Medium
29805,13,6,2,5,2.107692308,Medium
29808,24,2,6,3,3.85,Medium
29809,18,18,8,1,2.066666667,Medium
29812,18,6,5,6,2.966666667,Medium
29813,9,16,9,1,4.633333333,Medium
29817,20,5,5,4,3,Medium
29818,16,13,8,6,3.275,Medium
29819,12,19,9,1,3.2,Medium
29820,13,10,8,4,4.307692308,Medium
29826,25,10,8,8,3.2,Medium
29827,11,11,7,2,4.027272727,Medium
29830,14,17,9,8,3.242857143,Medium
29831,14,7,4,3,2.742857143,Medium
29834,4,17,1,7,4.6,Medium
29835,13,9,8,3,4.507692308,Medium
29837,28,16,9,1,2.371428571,Medium
29840,24,5,5,6,2.75,Medium
29844,23,6,6,7,3.104347826,Medium
29847,4,16,1,4,4.8,Medium
29848,23,9,6,7,2.504347826,Medium
29853,19,5,8,5,4.578947368,Medium
29854,28,12,9,4,3.171428571,Medium
29855,12,2,1,5,2.6,Medium
29858,7,16,3,3,2.585714286,Medium
29859,13,7,3,2,2.407692308,Medium
29860,25,7,6,3,2.8,Medium
29861,20,8,5,7,2.4,Medium
29862,18,2,7,6,4.766666667,Medium
29863,21,4,5,2,3.128571429,Medium
29865,20,15,9,8,3,Medium
29867,10,5,6,2,5,Medium
29869,9,6,4,6,4.133333333,Medium
29870,20,5,7,7,4,Medium
29871,17,3,4,1,3.164705882,Medium
29880,23,6,6,9,3.104347826,Medium
29883,24,9,8,8,3.45,Medium
29884,24,8,5,6,2.15,Medium
29887,16,9,9,7,4.575,Medium
29897,19,7,7,7,3.678947368,Medium
29898,14,3,5,2,4.042857143,Medium
29905,16,8,5,8,2.775,Medium
29907,13,7,7,7,4.407692308,Medium
29908,25,2,5,4,3.3,Medium
29912,7,5,1,8,3.785714286,Medium
29914,13,8,5,1,3.207692308,Medium
29915,25,11,9,2,3.5,Medium
29917,9,13,5,7,3.233333333,Medium
29918,27,2,5,1,3.211111111,Medium
29919,7,15,3,2,2.785714286,Medium
29923,23,19,9,2,2.004347826,Medium
29926,11,11,6,9,3.527272727,Medium
29929,18,9,6,3,2.866666667,Medium
29931,5,17,1,4,3.1,Medium
29935,24,6,5,5,2.55,Medium
29937,12,5,6,5,4.5,Medium
29939,7,10,5,1,4.785714286,Medium
29942,8,19,5,9,2.45,Medium
29943,8,2,1,3,3.85,Medium
29944,29,11,8,3,2.834482759,Medium
29946,25,6,9,1,4.5,Medium
29951,28,2,5,3,3.171428571,Medium
29952,23,10,8,8,3.304347826,Medium
29953,26,3,5,9,3.053846154,Medium
29955,18,7,6,5,3.266666667,Medium
29959,13,14,8,1,3.507692308,Medium
29960,8,5,3,7,4.25,Medium
29962,12,17,6,1,2.1,Medium
29967,8,15,7,3,4.25,Medium
29970,7,10,4,3,4.285714286,Medium
29972,13,16,7,8,2.607692308,Medium
29973,28,10,9,8,3.571428571,Medium
29976,12,8,6,4,3.9,Medium
29983,10,16,8,6,3.8,Medium
29985,11,16,5,9,2.027272727,Medium
29987,17,1,1,7,2.064705882,Medium
29995,7,19,7,8,3.985714286,Medium
29997,27,2,7,5,4.211111111,Medium
30002,17,16,9,7,3.064705882,Medium
30003,18,7,4,3,2.266666667,Medium
30005,15,17,8,6,2.6,Medium
30007,7,2,2,7,4.885714286,Medium
30009,27,4,6,4,3.311111111,Medium
30010,12,11,8,4,4.3,Medium
30012,24,3,8,8,4.65,Medium
30014,6,16,2,9,2.8,Medium
30018,13,15,7,3,2.807692308,Medium
30028,17,5,4,1,2.764705882,Medium
30029,23,11,9,3,3.604347826,Medium
30031,11,12,7,6,3.827272727,Medium
30032,18,16,9,7,2.966666667,Medium
30038,19,12,6,1,2.178947368,Medium
30039,19,12,7,4,2.678947368,Medium
30041,10,1,4,3,4.8,Medium
30042,10,11,7,1,4.3,Medium
30045,27,12,7,1,2.211111111,Medium
30047,18,19,9,7,2.366666667,Medium
30048,17,13,6,6,2.164705882,Medium
30049,12,12,5,3,2.6,Medium
30050,17,3,4,6,3.164705882,Medium
30052,8,18,6,6,3.15,Medium
30055,10,13,6,7,3.4,Medium
