task_id,deadline_days,effort,impact,workload,priority_score,priority_label
22232,6,6,5,4,6.3,High
22234,7,8,7,7,6.185714286,High
22241,5,8,7,8,7.9,High
22245,14,2,8,9,5.742857143,High
22250,1,14,8,8,31.2,
22256,2,14,4,7,14.2,High
22263,6,9,4,9,5.2,High
22264,10,2,6,5,5.6,High
22265,1,8,7,8,31.9,
22266,3,15,5,2,9.5,High
22272,2,14,1,2,12.7,High
22276,5,17,7,3,6.1,High
22277,4,2,4,7,9.1,High
22278,3,3,2,6,10.4,High
22281,23,2,9,7,5.404347826,High
22283,4,8,3,2,7.4,High
22289,5,18,8,1,6.4,High
22295,5,16,8,4,6.8,High
22298,5,17,5,1,5.1,High
22301,2,19,5,7,13.7,High
22306,1,19,1,5,26.7,
22309,6,15,7,9,5.5,High
22310,1,18,1,1,26.9,
22316,4,4,4,9,8.7,High
22319,17,3,9,9,5.664705882,High
22322,1,12,5,4,30.1,
22324,1,12,8,8,31.6,
22327,3,11,4,4,9.8,High
22331,3,12,4,6,9.6,High
22335,13,9,9,5,5.007692308,High
22340,10,2,9,1,7.1,High
22341,1,15,6,3,30,
22348,5,13,4,6,5.4,High
22349,19,2,8,8,5.178947368,High
22351,7,3,3,7,5.185714286,High
22357,17,1,7,6,5.064705882,High
22358,12,1,6,1,5.3,High
22359,4,9,7,4,9.2,High
22361,1,13,1,2,27.9,
22366,13,7,9,6,5.407692308,High
22367,5,1,1,4,6.3,High
22368,4,15,6,2,7.5,High
22374,4,12,6,1,8.1,High
22379,4,7,9,8,10.6,High
22383,4,6,3,2,7.8,High
22387,3,12,4,5,9.6,High
22389,2,12,4,4,14.6,High
22394,1,17,7,3,30.1,
22407,5,19,6,2,5.2,High
22411,11,1,7,3,6.027272727,High
22417,12,2,7,6,5.6,High
22420,1,11,1,8,28.3,
22436,11,3,8,7,6.127272727,High
22441,13,3,8,5,5.707692308,High
22442,4,13,8,9,8.9,High
22444,12,7,8,7,5.1,High
22446,1,17,2,1,27.6,
22447,6,5,9,5,8.5,High
22451,11,8,8,4,5.127272727,High
22454,4,4,5,8,9.2,High
22458,1,18,6,5,29.4,
22470,4,18,9,5,8.4,High
22471,1,7,4,2,30.6,
22473,8,2,9,5,7.85,High
22476,5,18,8,3,6.4,High
22486,8,4,9,5,7.45,High
22488,9,9,7,9,5.033333333,High
22489,4,9,4,5,7.7,High
22490,5,2,9,7,10.1,High
22497,4,3,9,7,11.4,High
22499,2,18,2,2,12.4,High
22501,4,5,2,1,7.5,High
22506,5,16,5,9,5.3,High
22510,15,3,9,1,5.9,High
22515,22,1,9,2,5.663636364,High
22520,4,3,4,6,8.9,High
22528,4,8,4,1,7.9,High
22532,3,13,6,2,10.4,High
22534,3,15,5,5,9.5,High
22536,5,19,9,2,6.7,High
22538,7,2,7,4,7.385714286,High
22539,2,5,9,2,18.5,High
22542,2,4,6,5,17.2,High
22543,2,13,1,4,12.9,High
22545,6,5,9,7,8.5,High
22546,10,4,7,5,5.7,High
22552,4,14,8,2,8.7,High
22554,8,8,9,1,6.65,High
22563,2,9,3,2,14.7,High
22568,9,1,9,2,7.633333333,High
22570,3,17,8,5,10.6,High
22571,5,4,9,1,9.7,High
22575,7,5,9,4,7.785714286,High
22587,7,8,6,4,5.685714286,High
22592,1,17,8,1,30.6,
22601,8,10,7,9,5.25,High
22603,6,5,8,5,8,High
22606,8,7,9,6,6.85,High
22611,4,16,7,7,7.8,High
22618,4,16,7,8,7.8,High
22627,9,4,6,3,5.533333333,High
22630,20,1,9,1,5.8,High
22631,4,11,1,1,5.8,High
22637,1,11,1,6,28.3,
22639,5,11,7,2,7.3,High
22642,4,2,7,9,10.6,High
22644,4,1,1,6,7.8,High
22645,6,6,4,3,5.8,High
22648,3,5,2,5,10,High
22650,1,13,9,8,31.9,
22655,2,19,9,4,15.7,High
22657,1,17,5,8,29.1,
22660,1,13,1,6,27.9,
22664,2,19,9,6,15.7,High
22666,15,4,9,7,5.7,High
22672,22,2,9,4,5.463636364,High
22674,2,9,3,6,14.7,High
22676,5,5,9,3,9.5,High
22677,5,8,6,4,7.4,High
22692,3,13,8,3,11.4,High
22696,4,3,1,9,7.4,High
22697,4,10,7,1,9,High
22700,5,1,7,5,9.3,High
22702,25,1,9,7,5.5,High
22706,11,8,8,2,5.127272727,High
22717,3,19,9,2,10.7,High
22719,2,18,7,6,14.9,High
22729,3,2,8,2,13.6,High
22731,2,8,9,3,17.9,High
22733,3,4,3,4,10.7,High
22734,11,3,8,6,6.127272727,High
22742,6,3,4,2,6.4,High
22744,2,2,2,1,15.6,High
22749,6,14,7,9,5.7,High
22760,2,8,8,3,17.4,High
22764,19,1,8,7,5.378947368,High
22771,6,1,5,5,7.3,High
22775,12,4,7,5,5.2,High
22782,3,19,8,9,10.2,High
22787,4,11,6,8,8.3,High
22788,10,2,7,9,6.1,High
22791,2,5,1,8,14.5,High
22794,3,11,2,9,8.8,High
22799,1,14,7,2,30.7,
22802,5,2,9,8,10.1,High
22804,1,13,2,1,28.4,
22806,1,13,9,6,31.9,
22815,10,1,6,3,5.8,High
22824,2,7,8,7,17.6,High
22829,6,16,8,5,5.8,High
22831,1,1,1,4,30.3,
22832,7,1,3,5,5.585714286,High
22833,7,1,4,5,6.085714286,High
22853,5,6,4,6,6.8,High
22855,6,2,7,2,8.1,High
22859,1,3,3,1,30.9,
22860,4,9,1,3,6.2,High
22862,1,16,6,8,29.8,
22867,4,11,2,8,6.3,High
22871,1,14,4,5,29.2,
22875,13,2,8,2,5.907692308,High
22882,1,11,5,5,30.3,
22888,2,7,8,8,17.6,High
22894,1,9,2,3,29.2,
22898,6,19,8,6,5.2,High
22899,8,7,9,2,6.85,High
22907,19,1,8,5,5.378947368,High
22908,3,4,3,6,10.7,High
22914,4,15,7,2,8,High
22918,5,2,5,6,8.1,High
22920,3,2,1,6,10.1,High
22921,11,1,5,7,5.027272727,High
22923,1,17,4,1,28.6,
22925,8,12,9,7,5.85,High
22927,6,12,8,3,6.6,High
22928,3,4,1,2,9.7,High
22930,8,8,8,6,6.15,High
22931,2,10,9,4,17.5,High
22936,9,7,7,7,5.433333333,High
22940,4,9,9,9,10.2,High
22941,1,18,3,4,27.9,
22948,2,3,5,1,16.9,High
22951,7,2,7,2,7.385714286,High
22952,9,6,9,9,6.633333333,High
22953,5,9,6,4,7.2,High
22956,6,3,7,5,7.9,High
22958,1,8,5,8,30.9,
22961,6,14,8,5,6.2,High
22964,3,15,3,7,8.5,High
22967,4,7,2,5,7.1,High
22968,5,1,6,6,8.8,High
22969,6,9,6,5,6.2,High
22970,1,14,4,5,29.2,
22971,9,2,7,5,6.433333333,High
22979,6,9,7,1,6.7,High
22983,9,2,5,7,5.433333333,High
22998,8,1,4,6,5.55,High
22999,5,7,6,4,7.6,High
23000,1,10,8,4,32,
23002,1,6,8,8,32.8,
23005,9,4,7,4,6.033333333,High
23006,4,11,5,9,7.8,High
23008,1,11,7,2,31.3,
23018,3,19,2,2,7.2,High
23020,3,18,2,6,7.4,High
23021,7,1,8,4,8.085714286,High
23024,1,4,9,4,33.7,
23025,8,1,5,8,6.05,High
23027,5,11,3,2,5.3,High
23029,5,5,4,2,7,High
23030,5,13,5,6,5.9,High
23031,8,6,8,3,6.55,High
23038,4,12,6,2,8.1,High
23040,4,9,4,3,7.7,High
23041,4,9,5,5,8.2,High
23044,3,17,7,6,10.1,High
23053,2,6,5,5,16.3,High
23054,1,3,9,7,33.9,
23059,8,2,8,4,7.35,High
23060,6,7,7,5,7.1,High
23064,12,3,9,3,6.4,High
23072,3,13,3,5,8.9,High
23076,4,14,4,2,6.7,High
23078,1,15,8,1,31,
23080,1,12,9,4,32.1,
23082,2,18,5,3,13.9,High
23090,7,10,7,1,5.785714286,High
23099,3,16,8,4,10.8,High
23102,3,9,3,8,9.7,High
23106,3,5,3,1,10.5,High
23116,9,7,8,9,5.933333333,High
23118,5,6,1,6,5.3,High
23119,24,1,9,9,5.55,High
23123,3,16,7,5,10.3,High
23124,3,14,6,8,10.2,High
23126,6,15,7,7,5.5,High
23134,1,13,3,7,28.9,
23139,4,10,1,6,6,High
23140,3,6,2,7,9.8,High
23142,3,19,6,2,9.2,High
23145,6,2,4,8,6.6,High
23153,5,10,3,5,5.5,High
23155,16,1,8,8,5.675,High
23156,9,11,8,5,5.133333333,High
23158,9,2,6,2,5.933333333,High
23162,5,16,9,3,7.3,High
23168,4,14,8,6,8.7,High
23173,8,1,9,4,8.05,High
23180,2,16,3,4,13.3,High
23185,4,9,6,3,8.7,High
23202,3,14,8,3,11.2,High
23208,1,15,3,3,28.5,
23209,6,7,8,1,7.6,High
23213,13,3,8,3,5.707692308,High
23215,2,11,8,8,16.8,High
23219,2,19,3,5,12.7,High
23226,13,4,8,3,5.507692308,High
23227,10,2,6,6,5.6,High
23230,2,7,5,7,16.1,High
23232,1,11,7,9,31.3,
23235,8,11,9,1,6.05,High
23238,2,8,5,7,15.9,High
23242,2,11,9,8,17.3,High
23250,2,5,8,2,18,High
23252,1,3,7,1,32.9,
23255,4,7,8,7,10.1,High
23261,6,6,6,3,6.8,High
23263,3,16,4,2,8.8,High
23274,2,9,8,6,17.2,High
23278,1,4,2,4,30.2,
23283,1,13,1,4,27.9,
23302,8,1,9,3,8.05,High
23303,20,2,9,5,5.6,High
23304,5,3,9,5,9.9,High
23307,2,10,7,9,16.5,High
23309,20,3,9,5,5.4,High
23311,5,8,4,6,6.4,High
23313,2,3,7,5,17.9,High
23321,18,2,9,4,5.766666667,High
23328,5,16,5,5,5.3,High
23329,3,19,6,4,9.2,High
23335,4,1,6,1,10.3,High
23336,12,1,8,5,6.3,High
23349,9,1,6,3,6.133333333,High
23353,5,8,6,1,7.4,High
23355,1,4,4,9,31.2,
23356,3,19,3,6,7.7,High
23359,4,12,5,8,7.6,High
23362,4,16,4,1,6.3,High
23363,7,3,4,9,5.685714286,High
23389,6,10,5,9,5.5,High
23392,6,8,6,4,6.4,High
23394,1,5,3,6,30.5,
23397,1,12,5,8,30.1,
23400,1,3,9,8,33.9,
23401,3,2,7,8,13.1,High
23405,4,8,2,1,6.9,High
23407,3,19,5,7,8.7,High
23420,4,14,2,4,5.7,High
23421,5,9,7,8,7.7,High
23426,5,11,7,8,7.3,High
23437,4,15,4,9,6.5,High
23439,1,7,4,1,30.6,
23441,1,16,4,8,28.8,
23445,9,1,8,1,7.133333333,High
23446,1,16,5,5,29.3,
23449,4,18,9,3,8.4,High
23456,5,9,9,1,8.7,High
23460,4,19,7,8,7.2,High
23464,1,2,7,8,33.1,
23465,2,9,6,7,16.2,High
23466,2,3,6,2,17.4,High
23470,3,1,9,6,14.3,High
23471,10,2,8,5,6.6,High
23476,12,1,9,9,6.8,High
23478,3,13,9,8,11.9,High
23486,9,8,8,1,5.733333333,High
23488,13,1,7,8,5.607692308,High
23493,9,4,8,6,6.533333333,High
23495,1,8,6,1,31.4,
23498,4,16,4,7,6.3,High
23502,2,2,7,7,18.1,High
23506,2,9,5,3,15.7,High
23507,8,1,4,6,5.55,High
23508,7,3,6,8,6.685714286,High
23510,7,1,2,5,5.085714286,High
23514,12,4,8,3,5.7,High
23517,8,7,6,8,5.35,High
23518,7,9,9,9,6.985714286,High
23519,6,14,9,5,6.7,High
23531,5,15,6,8,6,High
23532,6,8,7,8,6.9,High
23542,2,7,7,5,17.1,High
23546,3,5,1,5,9.5,High
23553,2,17,3,7,13.1,High
23563,22,1,9,9,5.663636364,High
23566,3,12,7,4,11.1,High
23568,9,1,9,9,7.633333333,High
23569,11,5,8,1,5.727272727,High
23570,3,8,6,5,11.4,High
23572,11,4,8,4,5.927272727,High
23574,3,12,1,7,8.1,High
23577,3,12,7,1,11.1,High
23580,6,10,9,2,7.5,High
23583,19,4,9,1,5.278947368,High
23586,1,1,2,7,30.8,
23587,1,4,3,1,30.7,
23596,9,3,7,2,6.233333333,High
23599,5,1,7,4,9.3,High
23602,4,2,4,8,9.1,High
23606,8,10,8,6,5.75,High
23610,9,4,8,4,6.533333333,High
23613,5,3,1,2,5.9,High
23615,6,4,3,6,5.7,High
23619,3,9,8,4,12.2,High
23620,11,4,9,1,6.427272727,High
23627,17,5,9,2,5.264705882,High
23628,4,15,8,1,8.5,High
23632,5,13,9,4,7.9,High
23634,2,4,4,1,16.2,High
23641,5,9,9,9,8.7,High
23642,8,2,8,6,7.35,High
23646,7,9,7,2,5.985714286,High
23649,5,8,8,9,8.4,High
23651,5,11,5,7,6.3,High
23661,15,2,8,9,5.6,High
23662,3,15,4,9,9,High
23663,20,1,9,6,5.8,High
23665,1,10,8,9,32,
23671,2,2,5,4,17.1,High
23673,7,11,7,5,5.585714286,High
23675,1,1,3,5,31.3,
23676,5,6,1,6,5.3,High
23680,12,1,6,7,5.3,High
23688,3,16,5,8,9.3,High
23691,2,14,2,9,13.2,High
23692,3,10,9,7,12.5,High
23694,2,11,9,1,17.3,High
23696,16,3,9,4,5.775,High
23697,8,8,6,6,5.15,High
23700,20,3,9,1,5.4,High
23702,5,14,5,3,5.7,High
23710,6,2,9,1,9.1,High
23717,2,12,2,8,13.6,High
23721,5,10,9,2,8.5,High
23723,5,17,7,2,6.1,High
23724,14,5,8,8,5.142857143,High
23727,5,10,8,1,8,High
23729,8,1,5,8,6.05,High
23731,8,12,8,5,5.35,High
23736,10,4,6,6,5.2,High
23742,4,2,4,5,9.1,High
23743,5,13,4,9,5.4,High
23745,4,1,1,2,7.8,High
23747,8,12,9,5,5.85,High
23750,8,10,7,8,5.25,High
23752,5,2,6,8,8.6,High
23753,9,9,9,6,6.033333333,High
23755,6,2,7,8,8.1,High
23759,6,12,6,6,5.6,High
23768,2,7,4,3,15.6,High
23777,3,13,3,7,8.9,High
23779,11,3,8,4,6.127272727,High
23781,9,3,8,1,6.733333333,High
23790,6,2,8,7,8.6,High
23797,4,15,5,5,7,High
23805,24,1,9,6,5.55,High
23816,15,6,9,9,5.3,High
23833,24,1,8,5,5.05,High
23834,6,8,8,6,7.4,High
23842,2,4,6,1,17.2,High
23849,5,7,3,1,6.1,High
23854,5,15,8,1,7,High
23855,3,1,7,8,13.3,High
23859,5,4,2,5,6.2,High
23870,7,3,8,1,7.685714286,High
23876,2,3,2,5,15.4,High
23877,6,18,8,8,5.4,High
23879,2,10,1,8,13.5,High
23880,2,8,6,4,16.4,High
23890,1,19,5,7,28.7,
23901,22,3,9,2,5.263636364,High
23911,12,7,8,2,5.1,High
23917,6,8,4,3,5.4,High
23920,5,14,8,3,7.2,High
23922,1,16,3,8,28.3,
23931,13,1,6,4,5.107692308,High
23939,1,9,4,7,30.2,
23941,1,12,7,9,31.1,
23942,7,7,8,3,6.885714286,High
23944,8,10,9,4,6.25,High
23949,1,16,2,3,27.8,
23950,4,11,8,1,9.3,High
23952,11,2,6,9,5.327272727,High
23956,10,2,8,4,6.6,High
23957,17,3,8,2,5.164705882,High
23964,3,9,9,3,12.7,High
23965,23,1,8,2,5.104347826,High
23973,1,11,2,8,28.8,
23974,1,9,5,6,30.7,
23977,3,9,3,6,9.7,High
23983,1,16,3,2,28.3,
23987,8,2,5,3,5.85,High
23991,2,13,3,9,13.9,High
23993,2,19,5,1,13.7,High
23996,15,5,9,1,5.5,High
23997,2,13,9,5,16.9,High
24003,1,14,4,2,29.2,
24010,5,6,5,4,7.3,High
24025,6,14,6,1,5.2,High
24026,2,12,4,5,14.6,High
24032,2,7,7,2,17.1,High
24034,4,18,3,4,5.4,High
24036,19,2,8,4,5.178947368,High
24038,6,6,8,9,7.8,High
24043,12,8,9,3,5.4,High
24049,5,2,5,9,8.1,High
24050,3,14,1,5,7.7,High
24052,5,10,8,9,8,High
24057,1,2,7,6,33.1,
24059,1,15,8,9,31,
24069,5,5,5,5,7.5,High
24074,10,1,8,1,6.8,High
24076,6,8,7,8,6.9,High
24081,7,7,8,3,6.885714286,High
24102,5,6,7,4,8.3,High
24110,3,19,6,2,9.2,High
24111,2,19,3,1,12.7,High
24114,3,13,2,8,8.4,High
24123,2,1,1,9,15.3,High
24124,2,2,3,4,16.1,High
24126,1,13,5,3,29.9,
24133,4,2,2,6,8.1,High
24137,9,10,8,2,5.333333333,High
24143,4,17,3,4,5.6,High
24145,5,15,5,7,5.5,High
24151,20,4,9,5,5.2,High
24152,10,7,7,5,5.1,High
24155,2,14,6,3,15.2,High
24156,4,3,8,9,10.9,High
24158,4,4,8,2,10.7,High
24166,18,2,8,6,5.266666667,High
24168,6,11,9,3,7.3,High
24171,2,3,8,7,18.4,High
24172,2,4,7,3,17.7,High
24173,5,13,8,1,7.4,High
24177,5,12,6,5,6.6,High
24178,8,10,9,2,6.25,High
24180,3,8,8,4,12.4,High
24181,9,2,7,5,6.433333333,High
24186,5,6,1,9,5.3,High
24190,15,6,9,7,5.3,High
24192,5,3,1,9,5.9,High
24193,5,18,9,4,6.9,High
24195,16,4,9,2,5.575,High
24196,15,6,9,8,5.3,High
24198,3,7,2,5,9.6,High
24200,11,6,9,2,6.027272727,High
24201,2,7,8,4,17.6,High
24207,7,5,4,4,5.285714286,High
24218,12,7,9,8,5.6,High
24224,1,11,9,6,32.3,
24228,3,6,2,9,9.8,High
24237,9,1,8,6,7.133333333,High
24238,2,5,7,5,17.5,High
24244,5,19,9,5,6.7,High
24248,9,2,9,1,7.433333333,High
24255,4,1,3,2,8.8,High
24256,1,14,7,4,30.7,
24263,1,12,7,5,31.1,
24274,6,3,7,7,7.9,High
24275,3,3,5,8,11.9,High
24277,12,1,8,4,6.3,High
24278,11,3,9,8,6.627272727,High
24282,2,9,8,8,17.2,High
24285,1,10,7,1,31.5,
24286,1,8,3,1,29.9,
24290,7,9,6,8,5.485714286,High
24291,5,5,7,1,8.5,High
24304,2,8,5,1,15.9,High
24306,7,7,8,8,6.885714286,High
24312,2,9,1,2,13.7,High
24315,5,6,9,9,9.3,High
24316,4,10,8,1,9.5,High
24317,1,6,8,2,32.8,
24321,13,3,8,5,5.707692308,High
24322,3,16,8,8,10.8,High
24326,6,4,5,4,6.7,High
24328,1,3,1,9,29.9,
24329,2,19,6,6,14.2,High
24331,2,9,5,3,15.7,High
24339,3,14,3,3,8.7,High
24341,9,6,9,6,6.633333333,High
24346,3,7,7,2,12.1,High
24348,1,1,3,8,31.3,
24353,4,15,7,5,8,High
24354,9,9,8,1,5.533333333,High
24355,18,1,8,4,5.466666667,High
24359,2,18,9,9,15.9,High
24360,2,1,1,1,15.3,High
24362,9,1,5,8,5.633333333,High
24365,10,4,9,4,6.7,High
24366,8,7,7,7,5.85,High
24367,1,15,4,9,29,
24370,4,4,7,5,10.2,High
24372,6,1,2,1,5.8,High
24373,4,16,2,4,5.3,High
24377,1,16,9,1,31.3,
24381,3,16,6,9,9.8,High
24393,4,2,7,9,10.6,High
24394,3,12,4,2,9.6,High
24404,1,12,8,4,31.6,
24406,5,5,4,1,7,High
24407,1,19,6,3,29.2,
24412,11,8,8,5,5.127272727,High
24417,3,13,2,3,8.4,High
24423,4,15,3,4,6,High
24429,1,4,5,9,31.7,
24430,7,7,6,6,5.885714286,High
24432,9,5,8,1,6.333333333,High
24437,1,2,8,1,33.6,
24442,5,15,9,8,7.5,High
24451,1,11,4,7,29.8,
24452,4,4,4,4,8.7,High
24454,5,2,4,2,7.6,High
24455,3,14,4,8,9.2,High
24457,3,6,3,4,10.3,High
24458,1,5,6,5,32,
24459,2,4,8,8,18.2,High
24460,2,6,1,3,14.3,High
24461,6,9,9,6,7.7,High
24464,5,15,8,1,7,High
24466,1,13,9,3,31.9,
24469,17,5,9,7,5.264705882,High
24475,3,1,2,8,10.8,High
24476,4,14,3,3,6.2,High
24479,1,18,1,5,26.9,
24481,16,2,8,5,5.475,High
24483,5,11,8,2,7.8,High
24487,3,2,4,4,11.6,High
24490,6,7,4,3,5.6,High
24493,5,13,7,5,6.9,High
24495,4,17,8,6,8.1,High
24496,1,15,5,6,29.5,
24500,7,4,5,6,5.985714286,High
24502,1,18,3,7,27.9,
24505,5,12,3,4,5.1,High
24510,5,4,1,7,5.7,High
24518,3,2,2,8,10.6,High
24526,6,17,7,3,5.1,High
24528,3,3,9,5,13.9,High
24531,4,14,8,5,8.7,High
24532,23,1,9,5,5.604347826,High
24537,4,14,4,3,6.7,High
24539,4,2,7,9,10.6,High
24541,6,7,4,6,5.6,High
24542,8,5,9,5,7.25,High
24543,4,13,9,3,9.4,High
24545,5,6,6,3,7.8,High
24547,8,13,8,1,5.15,High
24550,11,2,9,8,6.827272727,High
24551,6,3,8,1,8.4,High
24557,7,12,8,1,5.885714286,High
24558,2,10,3,6,14.5,High
24566,2,13,1,4,12.9,High
24571,1,7,6,3,31.6,
24580,11,8,8,5,5.127272727,High
24581,2,8,2,4,14.4,High
24582,3,14,1,1,7.7,High
24585,1,14,3,1,28.7,
24587,8,10,7,8,5.25,High
24597,20,1,8,2,5.3,High
24610,6,3,4,8,6.4,High
24617,19,1,9,7,5.878947368,High
24618,1,7,6,8,31.6,
24619,1,5,4,3,31,
24620,11,11,9,1,5.027272727,High
24627,3,3,2,2,10.4,High
24628,1,5,8,1,33,
24636,4,7,8,2,10.1,High
24638,16,4,9,6,5.575,High
24641,4,13,6,6,7.9,High
24652,3,16,2,3,7.8,High
24655,2,1,4,3,16.8,High
24657,5,5,6,3,8,High
24660,5,1,6,9,8.8,High
24680,5,11,8,4,7.8,High
24683,3,10,5,5,10.5,High
24686,2,5,6,3,17,High
24695,28,1,9,2,5.371428571,High
24698,8,6,7,6,6.05,High
24703,5,4,2,7,6.2,High
24715,10,6,7,7,5.3,High
24723,5,3,9,4,9.9,High
24724,21,2,8,1,5.028571429,High
24733,14,4,8,1,5.342857143,High
24736,4,17,5,3,6.6,High
24739,4,6,8,4,10.3,High
24740,5,17,7,7,6.1,High
24744,21,4,9,3,5.128571429,High
24747,18,2,8,9,5.266666667,High
24751,7,2,9,5,8.385714286,High
24756,4,6,2,5,7.3,High
24757,1,12,2,6,28.6,
24758,10,3,8,4,6.4,High
24762,2,13,6,1,15.4,High
24768,4,6,4,1,8.3,High
24770,5,9,7,4,7.7,High
24777,3,18,7,1,9.9,High
24783,8,1,7,3,7.05,High
24784,10,4,7,2,5.7,High
24785,1,18,9,5,30.9,
24790,3,19,3,2,7.7,High
24815,6,5,5,2,6.5,High
24826,7,3,7,8,7.185714286,High
24829,2,1,5,3,17.3,High
24830,6,1,6,3,7.8,High
24831,6,12,5,8,5.1,High
24833,1,5,4,6,31,
24834,6,4,7,9,7.7,High
24839,7,3,9,4,8.185714286,High
24844,3,13,5,1,9.9,High
24846,3,18,4,9,8.4,High
24848,11,1,9,7,7.027272727,High
24857,4,5,3,2,8,High
24858,6,3,6,2,7.4,High
24859,3,5,6,2,12,High
24861,10,6,9,1,6.3,High
24867,1,1,5,1,32.3,
24868,2,12,2,3,13.6,High
24869,4,15,6,1,7.5,High
24870,16,2,8,9,5.475,High
24871,1,13,9,3,31.9,
24872,1,16,6,2,29.8,
24873,7,12,8,7,5.885714286,High
24890,5,10,3,5,5.5,High
24898,1,7,3,7,30.1,
24899,5,17,7,6,6.1,High
24902,8,11,9,8,6.05,High
24914,8,13,8,3,5.15,High
24915,2,17,4,1,13.6,High
24917,1,19,5,6,28.7,
24922,11,2,6,5,5.327272727,High
24924,2,3,9,5,18.9,High
24928,11,6,8,9,5.527272727,High
24929,3,5,9,9,13.5,High
24930,5,8,5,5,6.9,High
24934,7,9,6,4,5.485714286,High
24936,2,6,6,2,16.8,High
24946,2,12,9,2,17.1,High
24947,9,6,8,9,6.133333333,High
24953,13,2,8,2,5.907692308,High
24963,15,1,7,1,5.3,High
24967,5,11,8,7,7.8,High
24968,16,2,9,4,5.975,High
24971,1,16,6,4,29.8,
24982,13,9,9,1,5.007692308,High
24984,21,1,8,3,5.228571429,High
24986,9,2,5,2,5.433333333,High
24989,7,9,8,6,6.485714286,High
24995,5,7,5,1,7.1,High
24996,2,17,4,8,13.6,High
24999,1,4,7,5,32.7,
25000,12,3,8,6,5.9,High
25003,2,5,8,4,18,High
25005,5,9,2,2,5.2,High
25006,9,2,6,3,5.933333333,High
25008,9,4,8,9,6.533333333,High
25011,3,19,5,2,8.7,High
25013,1,9,9,2,32.7,
25014,2,19,7,6,14.7,High
25018,1,19,5,6,28.7,
25019,4,5,6,2,9.5,High
25023,5,5,6,3,8,High
25029,18,1,8,3,5.466666667,High
25032,4,8,2,5,6.9,High
25034,4,18,9,3,8.4,High
25037,1,5,7,2,32.5,
25041,6,19,8,6,5.2,High
25042,6,6,3,7,5.3,High
25046,6,6,7,9,7.3,High
25049,4,18,5,3,6.4,High
25059,2,7,7,3,17.1,High
25064,1,17,4,2,28.6,
25065,3,16,1,9,7.3,High
25070,15,2,7,7,5.1,High
25075,2,2,5,2,17.1,High
25084,8,15,9,1,5.25,High
25090,4,9,9,4,10.2,High
25092,21,4,9,4,5.128571429,High
25098,2,11,2,3,13.8,High
25107,3,3,1,1,9.9,High
25108,27,3,9,8,5.011111111,High
25109,1,5,9,1,33.5,
25112,10,3,7,9,5.9,High
25113,17,1,9,2,6.064705882,High
25114,1,18,6,4,29.4,
25119,5,12,8,8,7.6,High
25125,3,6,5,1,11.3,High
25127,10,2,7,1,6.1,High
25128,7,1,7,2,7.585714286,High
25132,4,7,5,8,8.6,High
25136,6,7,6,6,6.6,High
25139,2,9,5,3,15.7,High
25144,6,16,9,3,6.3,High
25164,8,5,9,6,7.25,High
25168,5,14,5,7,5.7,High
25169,6,1,5,4,7.3,High
25170,4,15,7,1,8,High
25171,3,10,5,2,10.5,High
25173,6,5,5,6,6.5,High
25176,1,17,3,5,28.1,
25177,8,3,8,5,7.15,High
25178,4,1,1,7,7.8,High
25184,5,3,5,4,7.9,High
25186,28,2,9,6,5.171428571,High
25189,6,5,4,9,6,High
25198,4,9,4,9,7.7,High
25207,15,5,9,6,5.5,High
25208,4,8,9,8,10.4,High
25215,1,15,3,5,28.5,
25218,5,11,9,3,8.3,High
25221,2,3,4,8,16.4,High
25235,3,2,8,9,13.6,High
25237,1,15,6,5,30,
25239,5,16,5,1,5.3,High
25241,2,10,1,2,13.5,High
25244,8,3,7,3,6.65,High
25245,3,3,7,7,12.9,High
25251,2,5,5,4,16.5,High
25253,6,1,2,3,5.8,High
25259,5,16,5,8,5.3,High
25261,2,9,4,6,15.2,High
25276,9,9,9,7,6.033333333,High
25278,4,15,9,3,9,High
25282,2,6,4,5,15.8,High
25284,8,2,6,3,6.35,High
25288,3,2,7,2,13.1,High
25289,7,12,8,7,5.885714286,High
25292,2,9,6,7,16.2,High
25293,10,3,9,8,6.9,High
25295,9,7,9,8,6.433333333,High
25297,19,2,9,9,5.678947368,High
25300,4,10,3,8,7,High
25302,7,1,7,5,7.585714286,High
25303,22,4,9,9,5.063636364,High
25306,6,8,7,8,6.9,High
25308,1,19,2,4,27.2,
25311,13,1,9,7,6.607692308,High
25312,2,13,5,8,14.9,High
25316,4,16,3,2,5.8,High
25319,6,6,5,5,6.3,High
25320,3,18,5,3,8.9,High
25321,4,17,3,9,5.6,High
25322,8,6,8,2,6.55,High
25325,4,7,6,5,9.1,High
25326,10,1,7,4,6.3,High
25327,1,11,8,6,31.8,
25333,5,4,3,1,6.7,High
25336,7,6,5,6,5.585714286,High
25349,2,18,9,5,15.9,High
25352,4,17,2,2,5.1,High
25355,5,14,4,6,5.2,High
25359,7,16,9,4,5.585714286,High
25363,7,5,8,9,7.285714286,High
25365,8,14,9,8,5.45,High
25366,17,3,9,4,5.664705882,High
25367,3,19,5,5,8.7,High
25374,7,8,9,3,7.185714286,High
25375,1,9,6,8,31.2,
25377,3,1,8,1,13.8,High
25385,16,2,9,9,5.975,High
25386,5,1,7,7,9.3,High
25387,10,2,7,4,6.1,High
25391,4,2,5,9,9.6,High
25403,10,1,9,6,7.3,High
